311,3,1,88.4098, 85.1488, 80.8156,0.00948018,0.00657087,0.0032548,0.9852,0.955817,0.9127,371.875,226.318,72.2739,6,3.66667,1
319,3,0,88.0252, 85.301, 82.4696,0.00940598,0.00655577,0.00324478,0.9808,0.9573,0.9314,371.895,226.559,72.6026,6,3.66667,1
327,3,0,89.6434, 86.0993, 83.2384,0.00949498,0.0066201,0.0032341,0.9987,0.947655,0.891833,371.955,226.502,72.4333,6,3.66667,1
335,3,0,88.0241, 84.7096, 77.551,0.00942014,0.0066007,0.00324043,0.9808,0.944501,0.831407,372.015,226.485,72.3138,6,3.66667,1
343,3,0,91.6047, 87.3324, 84.2876,0.00951316,0.00661524,0.00323926,0.9921,0.947612,0.830974,371.725,226.5,72.4632,6,3.66667,1
351,3,0,89.6059, 84.0568, 76.9989,0.00948451,0.00665806,0.00326113,0.9985,0.905166,0.705738,371.745,226.53,72.3636,6,3.66667,1
359,3,0,108.463, 87.1836, 64.1853,0.01,0.00694546,0.00325,0.9854,0.882154,0.625817,371.795,226.57,72.5429,6,3.66667,1
367,3,0,113.414, 84.6385, 63.8503,0.01,0.00694768,0.00323954,0.9898,0.836024,0.606007,371.525,226.503,72.6126,6,3.66667,1
375,3,0,114.132, 87.8192, 74.2968,0.012,0.00703506,0.00326871,0.9921,0.847504,0.618929,371.265,226.851,72.9513,6,3.5,1
383,3,0,91.8964, 87.2362, 82.5124,0.012,0.00704352,0.0032398,0.9831,0.840638,0.611784,374.525,228.441,72.9314,6,3.5,1
391,3,0,115.849, 94.436, 77.0576,0.012,0.00669535,0.002,0.983,0.823442,0.649792,384.233,230.087,72.762,6,3.33333,1
391,4,1,89.0813, 86.7408, 83.2675,0.0081976,0.00603384,0.00323717,0.9921,0.9723,0.938,344.669,201.615,48.2546,5,3.25,1
399,4,0,88.6707, 86.6205, 84.8544,0.00823634,0.0060451,0.00326028,0.9889,0.97115,0.9532,344.859,202.225,43.3367,5,3.25,1
407,4,0,89.4495, 85.9341, 83.8938,0.0082306,0.00604565,0.00326364,0.9966,0.9634,0.9422,344.629,202.255,39.4945,5,3.25,1
415,4,0,89.2539, 87.0919, 85.1886,0.00818478,0.00593211,0.00327076,0.9944,0.963065,0.864023,344.869,202.405,35.4063,5,3.125,1
423,4,0,109.752, 87.3521, 73.7381,0.00825457,0.00596241,0.00325901,0.9834,0.918002,0.699101,345.049,202.54,31.3177,5,3.125,1
431,4,0,117.388, 91.161, 81.0216,0.00823134,0.00611228,0.00322228,0.9944,0.897823,0.776592,345.069,202.667,27.2378,5,3.125,1
439,4,0,117.015, 91.7854, 83.8644,0.00828237,0.00612013,0.00325551,0.9807,0.888139,0.664747,344.989,202.77,23.3817,5,3.125,1
447,4,0,107.16, 90.0139, 68.8596,0.00819137,0.00610328,0.00323989,0.9834,0.859282,0.684318,344.859,203.023,19.7327,5,3.125,1
455,4,0,93.3866, 83.499, 70.1764,0.00821207,0.00611361,0.00324462,0.983,0.853324,0.667832,344.989,203.259,16.048,5,3.125,1
463,4,0,119.085, 89.999, 66.1903,0.00824692,0.00586908,0.00324098,0.9875,0.864303,0.637823,345.229,203.506,12.6059,5,3,1
471,4,0,104.986, 86.38, 69.1434,0.00829036,0.00588715,0.00325574,0.9787,0.841156,0.669678,345.369,203.913,10.3657,5,3,1
471,5,1,87.9642, 85.9752, 83.8666,0.00825303,0.00610935,0.00448112,0.9859,0.96401,0.9448,280.908,207.751,143.15,5,3.3,2
479,5,0,87.5674, 85.5644, 83.2353,0.0082695,0.00612213,0.00448986,0.9817,0.95962,0.9377,286.818,208.055,143.5,5,3.3,2
487,5,0,88.8882, 86.0346, 84.2834,0.00823462,0.00611777,0.00447978,0.9935,0.96482,0.9445,292.208,208.126,143.23,5,3.3,2
495,5,0,88.3177, 84.4233, 67.5285,0.00817745,0.00613061,0.00451183,0.9895,0.954704,0.838041,297.377,208.242,143.02,5,3.3,2
503,5,0,87.6997, 82.3285, 64.4718,0.00817564,0.0061494,0.00450111,0.9799,0.943605,0.823521,302.507,208.336,143.01,5,3.3,2
511,5,0,107.868, 85.9566, 63.1518,0.01,0.00637159,0.00452216,0.989,0.895141,0.672019,307.627,208.469,142.89,5,3.3,2
519,5,0,98.3675, 83.8769, 64.1944,0.01,0.00639238,0.00448221,0.9843,0.843936,0.62347,312.626,208.568,142.81,5,3.3,2
527,5,0,120, 96.4968, 63.1163,0.01,0.00641714,0.00447572,0.9801,0.784497,0.616217,317.706,208.745,143.2,5,3.3,2
535,5,0,114.782, 85.975, 60.2497,0.01,0.00642014,0.004494,0.978,0.844097,0.654112,322.906,209.374,143.26,5,3.3,2
543,5,0,109.994, 90.0561, 62.1253,0.01,0.00645125,0.00450461,0.9827,0.859606,0.629892,328.456,210.401,142.93,5,3.3,2
551,5,0,118.766, 98.7213, 69.8381,0.01,0.00644421,0.00451018,0.9864,0.837533,0.623098,333.355,211.449,143.21,5,3.3,2
551,6,1,87.9489, 86.2826, 84.2745,0.00827015,0.00656257,0.00447413,0.9855,0.968375,0.9493,287.698,205.749,116.43,5,3.66667,2
559,6,0,87.8697, 85.8252, 83.6921,0.00823431,0.00655139,0.00449932,0.9821,0.9633,0.9431,293.057,204.558,116.81,5,3.66667,2
567,6,0,87.6088, 85.5432, 82.3836,0.00827498,0.00656118,0.00448122,0.9845,0.96015,0.9283,298.597,203.431,116.8,5,3.66667,2
