1,311,0,1,1,1,1,876.59,-1.6,34.89
1,311,0,1,2,1,2025,821.78,-8,34.61
1,311,0,1,3,1,2030,743.1,-8,34.46
1,311,0,1,4,1,2033,669.14,-8,34.6
1,311,0,1,5,1,2038,591.2,-8,34.63
1,311,0,1,6,1,2041,523.25,-8,33.71
1,311,0,1,7,1,2044,478.53,-8,33.96
1,311,0,1,8,1,2048,405.1,-8,34.29
1,311,0,1,9,1,2051,331.97,-8,34.98
1,311,0,1,10,1,2054,285.91,-8,34.14
1,311,0,1,11,1,2057,209.69,-8,34.06
1,311,0,1,12,1,2061,146.37,-8,34.23
1,311,0,1,13,1,2065,70.08,-8,33.97
1,311,0,1,14,1,2068,27.32,-11.2,27.92
1,311,0,1,2,0,2018,956.69,-8,33.73
1,311,0,1,3,0,2015,1011.04,-8,34.13
1,311,0,1,4,0,2011,1077.18,-8,33.81
1,311,0,1,5,0,2008,1143.34,-8,34.47
1,311,0,1,6,0,2004,1216.51,-8,33.89
1,311,0,1,7,0,2002,1247.52,-8,35.05
1,311,0,1,8,0,2000,1291.45,-8,34.81
1,311,0,1,9,0,3001,1312.87,-4.8,40.37
1,311,0,1,11,0,3000,1471.01,-4.8,38.61
2,319,0,1,1,1,1,910.96,-1.6,34.19
2,319,0,1,2,1,3003,905,-1.6,33.91
2,319,0,1,3,1,2026,845.79,-8,33.62
2,319,0,1,4,1,2029,770.14,-8,34.08
2,319,0,1,5,1,2034,694.9,-8,33.89
2,319,0,1,6,1,1016,662.47,-11.2,30.09
2,319,0,1,7,1,1018,593.92,-11.2,29.61
2,319,0,1,8,1,1020,532.79,-11.2,29.85
2,319,0,1,9,1,1022,458.29,-11.2,30.23
2,319,0,1,10,1,1024,400.54,-11.2,30.37
2,319,0,1,11,1,1026,327.25,-11.2,29.72
2,319,0,1,12,1,1028,267.13,-11.2,30.18
2,319,0,1,13,1,1030,194.2,-11.2,29.87
2,319,0,1,14,1,1032,134.08,-11.2,30.12
2,319,0,1,15,1,1034,65.11,-11.2,30.3
2,319,0,1,16,1,2070,26.22,-11.2,26.91
2,319,0,1,2,0,2018,991.05,-8,34.35
2,319,0,1,3,0,2016,1035,-8,35.07
2,319,0,1,4,0,2012,1102.04,-8,33.83
2,319,0,1,5,0,2008,1177.76,-8,33.81
2,319,0,1,6,0,2003,1258.97,-8,33.79
2,319,0,1,7,0,2001,1294.84,-8,34.46
2,319,0,1,8,0,2000,1325.81,-8,34.76
2,319,0,1,9,0,3001,1352.01,-4.8,38.77
2,319,0,1,11,0,3000,1510.79,-4.8,39.63
3,327,0,1,1,1,1,945.24,-1.6,33.72
3,327,0,1,2,1,3003,939.34,-1.6,33.84
3,327,0,1,3,1,2024,923.23,-8,34.45
3,327,0,1,4,1,2028,844.37,-8,34.61
3,327,0,1,5,1,2032,772.99,-8,34.16
3,327,0,1,6,1,2035,704.27,-8,33.81
3,327,0,1,7,1,2040,628.96,-8,34.8
3,327,0,1,8,1,2043,556.97,-8,34.33
