1,311,0,1,1,1,1,875.01,-1.6,33.81
1,311,0,1,2,1,2019,821.27,-8,33.76
1,311,0,1,3,1,2022,753.68,-8,34.72
1,311,0,1,4,1,2025,678.05,-8,34.55
1,311,0,1,5,1,2028,604.52,-8,33.81
1,311,0,1,6,1,2031,529.56,-8,34.42
1,311,0,1,7,1,2034,461.25,-8,34.35
1,311,0,1,8,1,2037,385.58,-8,33.64
1,311,0,1,9,1,2040,317.4,-8,34.55
1,311,0,1,10,1,2043,240.6,-8,34.63
1,311,0,1,11,1,2046,170.89,-8,33.84
1,311,0,1,12,1,2049,94.45,-11.2,34.18
1,311,0,1,13,1,3026,28.32,-8,35.46
1,311,0,1,2,0,2015,915.1,-8,34.79
1,311,0,1,3,0,2012,991.47,-8,35.03
1,311,0,1,4,0,2009,1061.67,-8,34.63
1,311,0,1,5,0,2006,1143.4,-8,34.36
1,311,0,1,6,0,2004,1201.29,-8,34.39
1,311,0,1,7,0,2001,1269.7,-8,34.17
1,311,0,1,8,0,2000,1288.18,-8,34.64
1,311,0,1,9,0,3003,1304.07,-4.8,40.01
1,311,0,1,10,0,3002,1377.8,-4.8,40.46
1,311,0,1,11,0,3001,1419.38,-4.8,39.4
1,311,0,1,12,0,3000,1469.49,-4.8,39.19
2,319,0,1,1,1,1,909.21,-1.6,34.34
2,319,0,1,2,1,3009,903.43,-1.6,34.53
2,319,0,1,3,1,2019,855.93,-8,35.05
2,319,0,1,4,1,2022,787.96,-8,34.11
2,319,0,1,5,1,2025,712.35,-8,34.88
2,319,0,1,6,1,2028,639.05,-8,34.62
2,319,0,1,7,1,2031,563.8,-8,34.96
2,319,0,1,8,1,2034,495.55,-8,35.1
2,319,0,1,9,1,2037,419.84,-8,34.34
2,319,0,1,10,1,2039,362.03,-8,34.13
2,319,0,1,11,1,2042,290.68,-8,34.51
2,319,0,1,12,1,2045,216.9,-8,33.89
2,319,0,1,13,1,2048,145.93,-8,34.22
2,319,0,1,14,1,2051,76.05,-8,33.68
2,319,0,1,15,1,1035,30.22,-11.2,25.14
2,319,0,1,2,0,2014,981.5,-8,34.49
2,319,0,1,3,0,2011,1052.63,-8,34.03
2,319,0,1,4,0,2009,1096.04,-8,34.11
2,319,0,1,5,0,2007,1159.2,-8,35.08
2,319,0,1,6,0,2004,1235.53,-8,33.91
2,319,0,1,7,0,2001,1304.08,-8,33.99
2,319,0,1,8,0,2000,1322.5,-8,34.79
2,319,0,1,9,0,3003,1343.48,-4.8,39.75
2,319,0,1,10,0,3002,1417.42,-4.8,38.56
2,319,0,1,11,0,3001,1458.88,-4.8,38.73
2,319,0,1,12,0,3000,1509,-4.8,40.21
