1,311,1,1,1,0,1027,235.07,-11.2,30.15
1,311,1,1,2,0,1025,299.73,-11.2,29.78
1,311,1,1,3,0,2048,377.06,-8,33.97
1,311,1,1,4,0,2044,444.93,-8,34.76
1,311,1,1,1,1,1027,235.07,-11.2,30.15
1,311,1,1,2,1,1029,168.57,-11.2,29.68
1,311,1,1,3,1,1031,104.72,-11.2,29.74
1,311,1,1,4,1,2067,29.23,-11.2,30.74
1,311,1,2,1,0,1,873.54,-1.6,34.62
1,311,1,2,2,0,2021,897.68,-8,34.94
1,311,1,2,1,1,1,873.54,-1.6,34.62
1,311,1,2,2,1,1010,798.3,-11.2,29.69
1,311,1,2,3,1,2030,719.26,-8,34.19
1,311,1,2,4,1,2035,635.4,-8,34.4
1,311,1,2,5,1,2039,555.91,-8,33.83
1,311,1,2,6,1,1020,469.15,-11.2,30.27
1,311,1,3,1,0,1001,1095.43,-11.2,29.84
1,311,1,3,2,0,2006,1175.25,-8,34.19
1,311,1,3,3,0,2001,1265.4,-8,34.56
1,311,1,3,4,0,3001,1341.07,-4.8,40.35
1,311,1,3,1,1,1001,1095.43,-11.2,29.84
1,311,1,3,2,1,1003,1031.12,-11.2,30.17
1,311,1,3,3,1,1005,968.57,-11.2,30.52
1,311,1,3,4,1,2020,907.93,-8,34.67
2,319,0,1,1,0,1027,269.03,-11.2,29.81
2,319,0,1,2,0,1025,333.45,-11.2,30.04
2,319,0,1,3,0,2048,415.67,-8,35.03
2,319,0,1,4,0,2044,483.53,-8,34.88
2,319,0,1,1,1,1027,269.03,-11.2,29.81
2,319,0,1,2,1,1029,202.24,-11.2,29.73
2,319,0,1,3,1,1031,138.66,-11.2,29.97
2,319,0,1,4,1,2067,67.59,-11.2,34.56
2,319,0,2,1,0,1,912.11,-1.6,34.95
2,319,0,2,2,0,2021,936.48,-8,34.84
2,319,0,2,1,1,1,912.11,-1.6,34.95
2,319,0,2,2,1,1010,832.08,-11.2,29.88
2,319,0,2,3,1,2030,758.08,-8,34.77
2,319,0,2,4,1,2035,674.07,-8,35.07
2,319,0,2,5,1,2039,594.55,-8,34.1
2,319,0,2,6,1,1020,502.98,-11.2,30.35
2,319,0,3,1,0,1001,1129.24,-11.2,29.55
2,319,0,3,2,0,2006,1214.11,-8,34.25
2,319,0,3,3,0,2001,1304.16,-8,34.85
2,319,0,3,4,0,3001,1385.38,-4.8,39.68
2,319,0,3,1,1,1001,1129.24,-11.2,29.55
2,319,0,3,2,1,1003,1064.81,-11.2,29.77
2,319,0,3,3,1,1005,1002.31,-11.2,30.06
2,319,0,3,4,1,2020,946.76,-8,34.21
3,327,0,1,1,0,1027,299.04,-11.2,30.09
3,327,0,1,2,0,1025,363.47,-11.2,30.34
3,327,0,1,3,0,2048,450.05,-8,34.16
3,327,0,1,4,0,2044,517.9,-8,34.24
3,327,0,1,1,1,1027,299.04,-11.2,30.09
3,327,0,1,2,1,1029,232.25,-11.2,30.48
3,327,0,1,3,1,1031,168.65,-11.2,30.14
3,327,0,1,4,1,2067,101.49,-11.2,33.05
3,327,0,2,1,0,1,946.65,-1.6,34.97
3,327,0,2,2,0,2021,970.76,-8,33.64
3,327,0,2,1,1,1,946.65,-1.6,34.97
3,327,0,2,2,1,1010,862.2,-11.2,29.77
3,327,0,2,3,1,2030,792.27,-8,34.36
3,327,0,2,4,1,2035,708.26,-8,34.87
3,327,0,2,5,1,2039,628.74,-8,33.74
3,327,0,2,6,1,1020,532.93,-11.2,29.78
3,327,0,3,1,0,1001,1159.28,-11.2,29.88
3,327,0,3,2,0,2006,1248.56,-8,33.63
3,327,0,3,3,0,2001,1338.52,-8,34.11
3,327,0,3,4,0,3001,1425.1,-4.8,40.26
3,327,0,3,1,1,1001,1159.28,-11.2,29.88
3,327,0,3,2,1,1003,1094.83,-11.2,30.13
3,327,0,3,3,1,1005,1032.32,-11.2,29.7
3,327,0,3,4,1,2020,981.13,-8,35.09
4,335,0,1,1,0,1027,329.06,-11.2,29.57
4,335,0,1,2,0,1025,393.43,-11.2,29.59
4,335,0,1,3,0,2048,484.49,-8,34.71
4,335,0,1,4,0,2044,552.02,-8,34.36
4,335,0,1,1,1,1027,329.06,-11.2,29.57
4,335,0,1,2,1,1029,262.24,-11.2,29.81
4,335,0,1,3,1,1031,198.71,-11.2,30.16
4,335,0,1,4,1,2067,135.37,-8,34.38
4,335,0,2,1,0,1,981.3,-1.6,34.28
4,335,0,2,2,0,2021,1005.22,-8,34.59
4,335,0,2,1,1,1,981.3,-1.6,34.28
4,335,0,2,2,1,1010,892.18,-11.2,30.35
4,335,0,2,3,1,2030,826.6,-8,33.82
4,335,0,2,4,1,2035,742.58,-8,33.72
4,335,0,2,5,1,2039,663.46,-8,34.96
4,335,0,2,6,1,1020,562.94,-11.2,29.78
4,335,0,3,1,0,1001,1189.5,-11.2,29.81
4,335,0,3,2,0,2006,1282.76,-8,33.97
4,335,0,3,3,0,2001,1372.8,-8,33.61
4,335,0,3,4,0,3001,1464.76,-4.8,39.44
4,335,0,3,1,1,1001,1189.5,-11.2,29.81
4,335,0,3,2,1,1003,1124.96,-11.2,30.16
4,335,0,3,3,1,1005,1062.26,-11.2,29.57
4,335,0,3,4,1,2020,1015.55,-8,34.32
5,343,0,1,1,0,1027,359.17,-11.2,30.24
5,343,0,1,2,0,1025,423.27,-11.2,29.6
5,343,0,1,3,0,2048,519.01,-8,33.87
5,343,0,1,4,0,2044,586.19,-8,34.49
5,343,0,1,1,1,1027,359.17,-11.2,30.24
5,343,0,1,2,1,1029,292.13,-11.2,29.65
